Scate-Z	70879205	70879300
Scate-Z	70879337	70879343
Scate-Z	70882327	70882330
Scate-Z	70882346	70882352
Scate-Z	70882352	70882394
Scate-Z	70882394	70882411
Scate-Z	70882411	70882428
Scate-Z	70882428	70882433
Scate-Z	70882442	70882444
Scate-Z	70882445	70882446
Scate-Z	70882448	70882465
Scate-Z	70883964	70883967
Scate-Z	70883967	70884009
Scate-Z	70884009	70884050
Scate-Z	70885614	70885619
Scate-Z	70887252	70887272
Scate-Z	70887306	70887355
Scate-Z	70887358	70887362
Scate-Z	70888674	70888722
Scate-Z	70889178	70889185
Scate-Z	70890050	70890142
Scate-Z	70890449	70890450
Scate-Z	70891760	70891796
Scate-Z	70895438	70895445
Scate-Z	70895445	70895467
Scate-Z	70895467	70895496
Scate-Z	70898081	70898156
Scate-Z	70898156	70898189
Scate-Z	70898189	70898292
Scate-Z	70899437	70899445
Scate-Z	70900577	70900583
Scate-Z	70900583	70900590
Scate-Z	70900590	70900624
Scate-Z	70908406	70908410
Scate-Z	70910280	70910286
Scate-Z	70910959	70910960
Scate-Z	70912924	70912925
Scate-Z	70913009	70913011
Scate-Z	70914363	70914368
Scate-Z	70916159	70916165
Scate-Z	70916324	70916329
Scate-Z	70916368	70916373
Scate-Z	70916389	70916390
Scate-Z	70916496	70916502
Scate-Z	70916576	70916633
Scate-Z	70917904	70917905
Scate-Z	70918051	70918054
Scate-Z	70920535	70920548
Scate-Z	70920548	70920555
Scate-Z	70920555	70920595
Scate-Z	70920595	70920596
Scate-Z	70920596	70920600
Scate-Z	70920600	70920634
Scate-Z	70920689	70920908
Scate-Z	70921955	70921958
Scate-Z	70924587	70924594
Scate-Z	70924857	70924870
Scate-Z	70926623	70926726
Scate-Z	70926726	70926735
Scate-Z	70926735	70926738
Scate-Z	70926738	70926741
Scate-Z	70926741	70926757
Scate-Z	70926757	70926758
Scate-Z	70926758	70926762
Scate-Z	70926762	70926810
Scate-Z	70926810	70926813
Scate-Z	70926813	70926814
Scate-Z	70926814	70926863
Scate-Z	70926863	70926864
Scate-Z	70926864	70926870
Scate-Z	70926870	70926872
Scate-Z	70926872	70926892
Scate-Z	70926892	70926896
Scate-Z	70926896	70926897
Scate-Z	70926897	70926920
Scate-Z	70926920	70926925
Scate-Z	70926925	70926934
Scate-Z	70926934	70926935
Scate-Z	70926935	70926937
Scate-Z	70926937	70926995
Scate-Z	70926995	70926996
Scate-Z	70926996	70926997
Scate-Z	70926997	70926998
Scate-Z	70926998	70926999
Scate-Z	70926999	70927086
Scate-Z	70927086	70927126
Scate-Z	70928411	70928414
Scate-Z	70929962	70929967
Scate-Z	70930244	70930253
Scate-Z	70932842	70932845
Scate-Z	70932845	70932847
Scate-Z	70932847	70932850
Scate-Z	70934695	70934698
Scate-Z	70936089	70936091
Scate-Z	70936093	70936094
Scate-Z	70936095	70936140
Scate-Z	70936895	70936896
Scate-Z	70939192	70939255
Scate-Z	70939255	70939347
Scate-Z	70939347	70939749
Scate-Z	70939749	70939751
Scate-Z	70939751	70939754
Scate-Z	70939754	70939871
Scate-Z	70939871	70939938
Scate-Z	70946123	70946128
Scate-Z	70950117	70950195
