Scate-ma6	4102946	4102951
Scate-ma6	4103367	4103374
Scate-ma6	4103374	4103422
Scate-ma6	4103422	4103451
Scate-ma6	4103451	4103519
Scate-ma6	4103519	4103664
Scate-ma6	4103664	4103678
Scate-ma6	4103678	4103724
Scate-ma6	4103930	4103931
Scate-ma6	4103992	4103997
Scate-ma6	4104002	4104007
Scate-ma6	4104313	4104324
Scate-ma6	4104698	4104700
Scate-ma6	4105168	4105238
Scate-ma6	4105259	4105260
Scate-ma6	4105265	4105266
Scate-ma6	4105269	4105271
Scate-ma6	4105278	4105287
Scate-ma6	4105292	4105300
Scate-ma6	4105365	4105394
Scate-ma6	4107315	4107325
Scate-ma6	4107631	4107637
Scate-ma6	4108435	4108486
Scate-ma6	4109255	4109257
Scate-ma6	4109258	4109438
Scate-ma6	4109508	4109589
Scate-ma6	4109726	4109727
Scate-ma6	4109727	4109729
Scate-ma6	4109729	4109730
Scate-ma6	4109730	4109731
Scate-ma6	4109749	4109766
Scate-ma6	4110906	4110907
Scate-ma6	4110964	4110991
Scate-ma6	4111534	4111540
Scate-ma6	4111899	4111987
Scate-ma6	4113733	4113736
Scate-ma6	4116817	4116820
Scate-ma6	4116956	4116957
Scate-ma6	4117860	4117862
Scate-ma6	4117877	4117879
Scate-ma6	4118225	4118234
Scate-ma6	4118270	4118274
Scate-ma6	4118274	4118278
Scate-ma6	4118295	4118352
Scate-ma6	4118486	4118488
Scate-ma6	4118592	4118599
Scate-ma6	4118599	4118604
Scate-ma6	4119122	4119124
Scate-ma6	4119173	4119191
Scate-ma6	4119191	4119194
Scate-ma6	4119291	4119297
Scate-ma6	4119331	4119411
Scate-ma6	4119411	4119421
Scate-ma6	4119421	4119516
Scate-ma6	4119516	4119517
Scate-ma6	4119517	4119525
Scate-ma6	4119525	4119528
Scate-ma6	4119528	4119539
Scate-ma6	4119539	4119543
Scate-ma6	4119543	4119544
Scate-ma6	4119544	4119584
Scate-ma6	4119584	4119586
Scate-ma6	4119586	4119619
Scate-ma6	4119619	4119620
Scate-ma6	4119620	4119638
Scate-ma6	4119638	4119639
Scate-ma6	4119639	4119646
Scate-ma6	4119646	4119647
Scate-ma6	4119647	4119648
Scate-ma6	4119648	4119664
Scate-ma6	4119664	4119665
Scate-ma6	4119665	4119718
Scate-ma6	4119718	4119719
Scate-ma6	4119719	4119723
Scate-ma6	4119723	4119724
Scate-ma6	4119724	4119725
Scate-ma6	4119725	4119726
Scate-ma6	4119726	4119731
Scate-ma6	4119731	4119738
Scate-ma6	4119738	4119744
Scate-ma6	4119744	4119745
Scate-ma6	4119745	4119748
Scate-ma6	4119748	4119749
Scate-ma6	4119749	4119750
Scate-ma6	4119750	4119761
Scate-ma6	4119761	4119763
Scate-ma6	4119763	4119796
Scate-ma6	4119796	4119814
Scate-ma6	4119814	4119815
Scate-ma6	4119815	4119821
Scate-ma6	4119821	4119822
Scate-ma6	4119822	4119913
Scate-ma6	4119913	4119915
Scate-ma6	4119915	4119916
