Scate-ma1	322697626	322697667
Scate-ma1	322697929	322697934
Scate-ma1	322697934	322697940
Scate-ma1	322698358	322698516
Scate-ma1	322698828	322698831
Scate-ma1	322699002	322699009
Scate-ma1	322700607	322700751
Scate-ma1	322701408	322701412
Scate-ma1	322701413	322701415
Scate-ma1	322701723	322701760
Scate-ma1	322701760	322701826
Scate-ma1	322701826	322701847
Scate-ma1	322702117	322702122
Scate-ma1	322702533	322702604
Scate-ma1	322702677	322702782
Scate-ma1	322704429	322704549
Scate-ma1	322706974	322707015
Scate-ma1	322707716	322707752
Scate-ma1	322707752	322707769
Scate-ma1	322707769	322707771
Scate-ma1	322707771	322707801
Scate-ma1	322710206	322710211
Scate-ma1	322711126	322711132
Scate-ma1	322711132	322711138
Scate-ma1	322712591	322712695
Scate-ma1	322713892	322713943
Scate-ma1	322714139	322714158
Scate-ma1	322714961	322715048
Scate-ma1	322715925	322715935
Scate-ma1	322716459	322716460
Scate-ma1	322716462	322716463
Scate-ma1	322716465	322716571
Scate-ma1	322717021	322717064
Scate-ma1	322718578	322718581
Scate-ma1	322718581	322718586
Scate-ma1	322718586	322718592
Scate-ma1	322718592	322718594
Scate-ma1	322724158	322724179
Scate-ma1	322725476	322725480
Scate-ma1	322726122	322726124
Scate-ma1	322726124	322726128
Scate-ma1	322726128	322726145
Scate-ma1	322726145	322726147
Scate-ma1	322729077	322729083
Scate-ma1	322729709	322729711
Scate-ma1	322730221	322730263
Scate-ma1	322730340	322730364
Scate-ma1	322730485	322730575
Scate-ma1	322730575	322730624
Scate-ma1	322730624	322730682
Scate-ma1	322730702	322730810
Scate-ma1	322730979	322730981
Scate-ma1	322730981	322731031
Scate-ma1	322731031	322731041
Scate-ma1	322731398	322731446
Scate-ma1	322731446	322731642
Scate-ma1	322731642	322731867
Scate-ma1	322731867	322732078
Scate-ma1	322732078	322732081
Scate-ma1	322732081	322732082
Scate-ma1	322732082	322732148
Scate-ma1	322732148	322732152
Scate-ma1	322732152	322732158
Scate-ma1	322732158	322732161
Scate-ma1	322732161	322732163
Scate-ma1	322732163	322732164
Scate-ma1	322732164	322732180
Scate-ma1	322732180	322732181
Scate-ma1	322732181	322732227
Scate-ma1	322732227	322732228
Scate-ma1	322732228	322732301
Scate-ma1	322732301	322732302
Scate-ma1	322732302	322732315
Scate-ma1	322732315	322732319
Scate-ma1	322732319	322732330
Scate-ma1	322732380	322732482
Scate-ma1	322733336	322733344
Scate-ma1	322734403	322734410
Scate-ma1	322735043	322735083
Scate-ma1	322735083	322735141
Scate-ma1	322735141	322736330
Scate-ma1	322736330	322736403
Scate-ma1	322736403	322737513
Scate-ma1	322737513	322737675
Scate-ma1	322737675	322737933
Scate-ma1	322737933	322737934
Scate-ma1	322737934	322737935
Scate-ma1	322737935	322737941
Scate-ma1	322737941	322737942
Scate-ma1	322737942	322738096
Scate-ma1	322738096	322738639
Scate-ma1	322738639	322738680
Scate-ma1	322738680	322738843
Scate-ma1	322738843	322739024
Scate-ma1	322739024	322739754
Scate-ma1	322739754	322739762
Scate-ma1	322739762	322739763
Scate-ma1	322739763	322740358
Scate-ma1	322740358	322740443
Scate-ma1	322740794	322740796
Scate-ma1	322740802	322740812
Scate-ma1	322740998	322741006
Scate-ma1	322741006	322741012
Scate-ma1	322741453	322741465
Scate-ma1	322741466	322741468
Scate-ma1	322742518	322742559
Scate-ma1	322742559	322742577
Scate-ma1	322742577	322742606
Scate-ma1	322743471	322743472
Scate-ma1	322744373	322744378
Scate-ma1	322744470	322744481
Scate-ma1	322744881	322744932
Scate-ma1	322745069	322745070
Scate-ma1	322745277	322745405
