Scate-ma5	13068165	13068172
Scate-ma5	13068172	13068173
Scate-ma5	13068173	13068174
Scate-ma5	13068174	13068177
Scate-ma5	13068177	13068278
Scate-ma5	13068278	13068280
Scate-ma5	13068280	13068281
Scate-ma5	13068281	13068352
Scate-ma5	13068352	13068358
Scate-ma5	13068358	13068364
Scate-ma5	13068364	13068365
Scate-ma5	13068365	13068372
Scate-ma5	13068372	13068373
Scate-ma5	13068373	13068385
Scate-ma5	13068385	13068420
Scate-ma5	13068420	13068429
Scate-ma5	13068429	13068431
Scate-ma5	13068431	13068433
Scate-ma5	13068433	13068434
Scate-ma5	13068434	13068443
Scate-ma5	13068443	13068478
Scate-ma5	13068478	13068578
Scate-ma5	13071834	13071838
Scate-ma5	13071838	13071845
Scate-ma5	13071845	13071848
Scate-ma5	13071848	13071849
Scate-ma5	13071849	13071854
Scate-ma5	13073065	13073080
Scate-ma5	13073080	13073092
Scate-ma5	13073092	13073093
Scate-ma5	13073093	13073095
Scate-ma5	13073420	13073423
Scate-ma5	13075527	13075532
Scate-ma5	13075570	13075622
Scate-ma5	13075622	13075628
Scate-ma5	13075628	13075757
Scate-ma5	13076676	13076687
Scate-ma5	13076695	13076697
Scate-ma5	13077684	13077689
Scate-ma5	13082220	13082222
Scate-ma5	13084165	13084202
Scate-ma5	13084202	13084204
Scate-ma5	13084204	13084205
Scate-ma5	13084205	13084224
Scate-ma5	13084224	13084233
Scate-ma5	13084511	13084525
Scate-ma5	13085387	13085440
Scate-ma5	13085456	13085489
Scate-ma5	13085661	13085667
Scate-ma5	13085927	13085938
Scate-ma5	13085943	13085966
Scate-ma5	13086525	13086530
Scate-ma5	13086530	13086536
Scate-ma5	13087028	13087029
Scate-ma5	13087029	13087038
Scate-ma5	13087038	13087041
Scate-ma5	13091377	13091427
Scate-ma5	13093458	13093471
Scate-ma5	13095046	13095107
Scate-ma5	13095427	13095562
Scate-ma5	13095826	13095836
Scate-ma5	13098325	13098330
Scate-ma5	13099415	13099418
Scate-ma5	13099418	13099420
Scate-ma5	13099562	13099586
Scate-ma5	13100951	13100953
Scate-ma5	13101417	13101420
Scate-ma5	13102307	13102316
Scate-ma5	13105343	13105378
Scate-ma5	13105522	13105524
Scate-ma5	13106423	13106451
Scate-ma5	13106451	13106513
Scate-ma5	13106513	13106528
Scate-ma5	13106528	13106532
Scate-ma5	13106532	13106602
Scate-ma5	13106602	13106603
Scate-ma5	13106603	13106608
Scate-ma5	13106608	13106610
Scate-ma5	13106610	13106612
Scate-ma5	13106612	13106613
Scate-ma5	13106613	13106646
Scate-ma5	13106646	13106647
Scate-ma5	13106647	13106656
Scate-ma5	13106656	13106674
Scate-ma5	13106674	13106675
Scate-ma5	13106675	13106676
Scate-ma5	13106676	13106678
Scate-ma5	13106678	13106680
Scate-ma5	13106680	13106681
Scate-ma5	13106681	13106684
Scate-ma5	13106684	13106687
Scate-ma5	13106687	13106688
Scate-ma5	13106688	13106691
Scate-ma5	13106691	13106695
Scate-ma5	13106695	13106699
Scate-ma5	13106699	13106709
Scate-ma5	13106709	13106710
Scate-ma5	13106710	13106711
Scate-ma5	13106711	13106714
Scate-ma5	13106714	13106722
Scate-ma5	13106722	13106733
Scate-ma5	13106733	13106745
Scate-ma5	13106745	13106756
Scate-ma5	13106756	13106757
Scate-ma5	13106757	13106759
Scate-ma5	13106759	13106760
Scate-ma5	13106760	13106801
Scate-ma5	13106801	13106872
Scate-ma5	13108143	13108202
Scate-ma5	13108202	13108203
Scate-ma5	13108408	13108409
Scate-ma5	13108601	13108616
Scate-ma5	13109103	13109114
Scate-ma5	13110788	13110799
Scate-ma5	13110799	13110807
Scate-ma5	13110807	13110813
Scate-ma5	13113098	13113106
Scate-ma5	13113479	13113485
Scate-ma5	13114624	13114642
Scate-ma5	13114656	13114657
Scate-ma5	13115057	13115081
Scate-ma5	13115127	13115235
Scate-ma5	13115452	13115504
Scate-ma5	13115650	13115651
Scate-ma5	13115651	13115654
Scate-ma5	13115654	13115656
Scate-ma5	13115774	13115780
Scate-ma5	13115786	13115787
Scate-ma5	13115789	13115793
Scate-ma5	13115824	13115828
Scate-ma5	13116077	13116145
Scate-ma5	13116145	13116306
Scate-ma5	13116306	13116612
Scate-ma5	13116612	13116614
Scate-ma5	13116614	13116662
Scate-ma5	13116662	13116673
Scate-ma5	13116673	13116699
Scate-ma5	13116699	13116704
Scate-ma5	13116704	13116709
Scate-ma5	13116709	13116717
Scate-ma5	13116717	13116746
Scate-ma5	13116746	13116747
Scate-ma5	13116747	13116834
Scate-ma5	13117530	13117567
Scate-ma5	13117568	13117569
Scate-ma5	13117572	13117577
Scate-ma5	13117578	13117579
Scate-ma5	13117580	13117585
Scate-ma5	13118713	13118717
Scate-ma5	13119040	13119045
Scate-ma5	13121960	13121966
Scate-ma5	13124186	13124192
Scate-ma5	13127895	13127898
Scate-ma5	13127898	13127902
Scate-ma5	13129563	13129565
Scate-ma5	13129800	13129806
Scate-ma5	13130624	13130626
Scate-ma5	13130626	13130646
Scate-ma5	13130646	13130656
Scate-ma5	13130661	13130680
Scate-ma5	13130680	13130702
Scate-ma5	13130702	13130709
Scate-ma5	13130709	13130710
Scate-ma5	13130710	13130713
Scate-ma5	13130713	13130714
Scate-ma5	13130714	13130723
Scate-ma5	13130917	13130937
Scate-ma5	13134892	13134911
Scate-ma5	13134911	13134922
Scate-ma5	13134922	13134924
Scate-ma5	13134924	13134933
Scate-ma5	13134933	13134939
Scate-ma5	13134939	13134964
Scate-ma5	13134964	13134965
Scate-ma5	13134965	13134966
Scate-ma5	13135773	13135774
Scate-ma5	13137156	13137158
Scate-ma5	13137917	13137920
Scate-ma5	13137920	13137921
Scate-ma5	13137921	13137923
Scate-ma5	13137923	13137925
Scate-ma5	13137925	13137947
Scate-ma5	13137947	13137954
Scate-ma5	13137954	13137957
Scate-ma5	13137957	13137959
Scate-ma5	13137959	13137967
Scate-ma5	13137967	13137994
Scate-ma5	13137994	13138072
Scate-ma5	13138072	13138075
Scate-ma5	13138075	13138097
Scate-ma5	13138097	13138099
Scate-ma5	13138099	13138206
Scate-ma5	13138206	13138298
Scate-ma5	13138298	13138403
Scate-ma5	13138403	13138456
Scate-ma5	13138456	13138457
