Scate-ma3	111365429	111365431
Scate-ma3	111365507	111365533
Scate-ma3	111365533	111365541
Scate-ma3	111365541	111365546
Scate-ma3	111365546	111365551
Scate-ma3	111365676	111365731
Scate-ma3	111365731	111365787
Scate-ma3	111365787	111365788
Scate-ma3	111365788	111365791
Scate-ma3	111365791	111365793
Scate-ma3	111365841	111365866
Scate-ma3	111365957	111366013
Scate-ma3	111366013	111366017
Scate-ma3	111366017	111366019
Scate-ma3	111366019	111366020
Scate-ma3	111366020	111366036
Scate-ma3	111366499	111366641
Scate-ma3	111368183	111368189
Scate-ma3	111368508	111368513
Scate-ma3	111368906	111368907
Scate-ma3	111368907	111368913
Scate-ma3	111368913	111368919
Scate-ma3	111369802	111369804
Scate-ma3	111369804	111369805
Scate-ma3	111369805	111369807
Scate-ma3	111371111	111371113
Scate-ma3	111371454	111371458
Scate-ma3	111371908	111371909
Scate-ma3	111372309	111372311
Scate-ma3	111372545	111372557
Scate-ma3	111373296	111373299
Scate-ma3	111373370	111373371
Scate-ma3	111373593	111373611
Scate-ma3	111373751	111373763
Scate-ma3	111375848	111376052
Scate-ma3	111377075	111377081
Scate-ma3	111377648	111377652
Scate-ma3	111377652	111377654
Scate-ma3	111377773	111377778
Scate-ma3	111377782	111377783
Scate-ma3	111377785	111377791
Scate-ma3	111379307	111379308
Scate-ma3	111380695	111380728
Scate-ma3	111382054	111382058
Scate-ma3	111382058	111382061
Scate-ma3	111382742	111382743
Scate-ma3	111382743	111382749
Scate-ma3	111382749	111382752
Scate-ma3	111384050	111384055
Scate-ma3	111384370	111384371
Scate-ma3	111386094	111386099
Scate-ma3	111386949	111386951
Scate-ma3	111387724	111387729
Scate-ma3	111388270	111388276
Scate-ma3	111390148	111390151
Scate-ma3	111392259	111392422
Scate-ma3	111392638	111392642
Scate-ma3	111393849	111393851
Scate-ma3	111394800	111394936
Scate-ma3	111395011	111395016
Scate-ma3	111397258	111397265
Scate-ma3	111397266	111397267
Scate-ma3	111397267	111397269
Scate-ma3	111397269	111397281
Scate-ma3	111397719	111397723
Scate-ma3	111398881	111398888
Scate-ma3	111398888	111398893
Scate-ma3	111400374	111400384
Scate-ma3	111400384	111400388
Scate-ma3	111400935	111400939
Scate-ma3	111403200	111403205
Scate-ma3	111403592	111403594
Scate-ma3	111403884	111403885
Scate-ma3	111404046	111404047
Scate-ma3	111404047	111404048
Scate-ma3	111404048	111404053
Scate-ma3	111404054	111404058
Scate-ma3	111404058	111404065
Scate-ma3	111404065	111404071
Scate-ma3	111405616	111405619
Scate-ma3	111409299	111409302
Scate-ma3	111409302	111409308
Scate-ma3	111409308	111409331
Scate-ma3	111409331	111409350
Scate-ma3	111409350	111409354
Scate-ma3	111409354	111409383
Scate-ma3	111409383	111409386
Scate-ma3	111409386	111409388
Scate-ma3	111409388	111409459
Scate-ma3	111409459	111409460
Scate-ma3	111409460	111409461
Scate-ma3	111409461	111409463
Scate-ma3	111409463	111409464
Scate-ma3	111409464	111409703
Scate-ma3	111409703	111409727
Scate-ma3	111409796	111409847
Scate-ma3	111409847	111409963
Scate-ma3	111409963	111410273
Scate-ma3	111410273	111410616
Scate-ma3	111410616	111410846
Scate-ma3	111410846	111411075
Scate-ma3	111411075	111411331
Scate-ma3	111411331	111411343
Scate-ma3	111411343	111411528
Scate-ma3	111411528	111411840
Scate-ma3	111411840	111411913
Scate-ma3	111411913	111411940
Scate-ma3	111411940	111411984
Scate-ma3	111411984	111412187
Scate-ma3	111412187	111412225
Scate-ma3	111412296	111412342
Scate-ma3	111412342	111412346
Scate-ma3	111412346	111412486
Scate-ma3	111412486	111412723
Scate-ma3	111412723	111412796
Scate-ma3	111412796	111413148
Scate-ma3	111413148	111413166
Scate-ma3	111413166	111414078
Scate-ma3	111414078	111414124
Scate-ma3	111414194	111414208
Scate-ma3	111414208	111414329
Scate-ma3	111414329	111414332
Scate-ma3	111414332	111414333
Scate-ma3	111414333	111414334
Scate-ma3	111414334	111414420
Scate-ma3	111414420	111414630
Scate-ma3	111414630	111414730
Scate-ma3	111414752	111414754
Scate-ma3	111414754	111414827
Scate-ma3	111414827	111414831
Scate-ma3	111414831	111414864
Scate-ma3	111414864	111414871
Scate-ma3	111414871	111414877
Scate-ma3	111414877	111414890
Scate-ma3	111415051	111415070
Scate-ma3	111415070	111415251
Scate-ma3	111415251	111415365
Scate-ma3	111419091	111419092
Scate-ma3	111419092	111419117
Scate-ma3	111419117	111419122
Scate-ma3	111419122	111419145
Scate-ma3	111419145	111419201
Scate-ma3	111419220	111419287
Scate-ma3	111419418	111419422
Scate-ma3	111420762	111420770
Scate-ma3	111420770	111420834
Scate-ma3	111420834	111420863
Scate-ma3	111420863	111420868
Scate-ma3	111420868	111420897
Scate-ma3	111420897	111421011
Scate-ma3	111421011	111421362
Scate-ma3	111421362	111421557
Scate-ma3	111421557	111421593
Scate-ma3	111421593	111421739
Scate-ma3	111421739	111421741
Scate-ma3	111421741	111421742
Scate-ma3	111421742	111421907
Scate-ma3	111421907	111422087
Scate-ma3	111422087	111422103
Scate-ma3	111422103	111422105
Scate-ma3	111422105	111422131
Scate-ma3	111422131	111422273
Scate-ma3	111422273	111422295
Scate-ma3	111422295	111422301
Scate-ma3	111422301	111422302
Scate-ma3	111422302	111422303
Scate-ma3	111422303	111422306
Scate-ma3	111422306	111422370
Scate-ma3	111422370	111422434
Scate-ma3	111422434	111422558
Scate-ma3	111422558	111422953
Scate-ma3	111422953	111422986
Scate-ma3	111422986	111423113
Scate-ma3	111423113	111423135
Scate-ma3	111423135	111423192
Scate-ma3	111423192	111423223
Scate-ma3	111423223	111423262
Scate-ma3	111423262	111423313
Scate-ma3	111423313	111423507
Scate-ma3	111423507	111423529
Scate-ma3	111423529	111423601
Scate-ma3	111423601	111423602
Scate-ma3	111423602	111423626
Scate-ma3	111423626	111423728
Scate-ma3	111423728	111423749
Scate-ma3	111423749	111423751
Scate-ma3	111423751	111423763
Scate-ma3	111423763	111423800
Scate-ma3	111423800	111423979
Scate-ma3	111423979	111423982
Scate-ma3	111423982	111424136
Scate-ma3	111424136	111424150
Scate-ma3	111424150	111424163
Scate-ma3	111424163	111424264
Scate-ma3	111424264	111424357
Scate-ma3	111424357	111424425
Scate-ma3	111424425	111424556
Scate-ma3	111424556	111424575
Scate-ma3	111424575	111424734
Scate-ma3	111424734	111424744
Scate-ma3	111424744	111425450
Scate-ma3	111425450	111425479
Scate-ma3	111425479	111425637
Scate-ma3	111425637	111425638
Scate-ma3	111425638	111425713
Scate-ma3	111425713	111425783
Scate-ma3	111425783	111425794
Scate-ma3	111425794	111425795
Scate-ma3	111425795	111425950
Scate-ma3	111425950	111425952
Scate-ma3	111425952	111425966
Scate-ma3	111425966	111425967
Scate-ma3	111425967	111426020
Scate-ma3	111426020	111426023
Scate-ma3	111426023	111426025
Scate-ma3	111426025	111426043
Scate-ma3	111426043	111426044
Scate-ma3	111426044	111426059
Scate-ma3	111426059	111426072
Scate-ma3	111426072	111426074
Scate-ma3	111426074	111426078
Scate-ma3	111426078	111426079
Scate-ma3	111426079	111426128
Scate-ma3	111426128	111426130
Scate-ma3	111426130	111426148
Scate-ma3	111426148	111426150
Scate-ma3	111426150	111426152
